,Unnamed: 0,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period
8687,8687,TUN1988,Tunisia,TUN,Middle East & North Africa,Lower middle income,1988,55.6,75,Yes,Yes,Yes,No,1987-1991
8688,8688,TUN1989,Tunisia,TUN,Middle East & North Africa,Lower middle income,1989,55.6,75,Yes,Yes,Yes,No,1987-1991
8689,8689,TUN1990,Tunisia,TUN,Middle East & North Africa,Lower middle income,1990,55.6,75,Yes,Yes,Yes,No,1987-1991
8690,8690,TUN1991,Tunisia,TUN,Middle East & North Africa,Lower middle income,1991,55.6,75,Yes,Yes,Yes,No,1987-1991
8691,8691,TUN1992,Tunisia,TUN,Middle East & North Africa,Lower middle income,1992,55.6,75,Yes,Yes,Yes,No,1992-1996
8692,8692,TUN1993,Tunisia,TUN,Middle East & North Africa,Lower middle income,1993,55.6,75,Yes,Yes,Yes,No,1992-1996
8693,8693,TUN1994,Tunisia,TUN,Middle East & North Africa,Lower middle income,1994,55.6,75,Yes,Yes,Yes,No,1992-1996
8694,8694,TUN1995,Tunisia,TUN,Middle East & North Africa,Lower middle income,1995,58.8,75,Yes,Yes,Yes,No,1992-1996
8695,8695,TUN1996,Tunisia,TUN,Middle East & North Africa,Lower middle income,1996,58.8,75,Yes,Yes,Yes,No,1992-1996
8696,8696,TUN1997,Tunisia,TUN,Middle East & North Africa,Lower middle income,1997,58.8,75,Yes,Yes,Yes,No,1997-2001
8697,8697,TUN1998,Tunisia,TUN,Middle East & North Africa,Lower middle income,1998,58.8,75,Yes,Yes,Yes,No,1997-2001
8698,8698,TUN1999,Tunisia,TUN,Middle East & North Africa,Lower middle income,1999,58.8,75,Yes,Yes,Yes,No,1997-2001
8699,8699,TUN2000,Tunisia,TUN,Middle East & North Africa,Lower middle income,2000,58.8,75,Yes,Yes,Yes,No,1997-2001
8700,8700,TUN2001,Tunisia,TUN,Middle East & North Africa,Lower middle income,2001,58.8,75,Yes,Yes,Yes,No,1997-2001
8701,8701,TUN2002,Tunisia,TUN,Middle East & North Africa,Lower middle income,2002,58.8,75,Yes,Yes,Yes,No,2002-2006
8702,8702,TUN2003,Tunisia,TUN,Middle East & North Africa,Lower middle income,2003,58.8,75,Yes,Yes,Yes,No,2002-2006
8703,8703,TUN2004,Tunisia,TUN,Middle East & North Africa,Lower middle income,2004,58.8,75,Yes,Yes,Yes,No,2002-2006
8704,8704,TUN2005,Tunisia,TUN,Middle East & North Africa,Lower middle income,2005,58.8,75,Yes,Yes,Yes,No,2002-2006
8705,8705,TUN2006,Tunisia,TUN,Middle East & North Africa,Lower middle income,2006,58.8,75,Yes,Yes,Yes,No,2002-2006
8706,8706,TUN2007,Tunisia,TUN,Middle East & North Africa,Lower middle income,2007,58.8,75,Yes,Yes,Yes,No,2007-2011
8707,8707,TUN2008,Tunisia,TUN,Middle East & North Africa,Lower middle income,2008,58.8,75,Yes,Yes,Yes,No,2007-2011
8708,8708,TUN2009,Tunisia,TUN,Middle East & North Africa,Lower middle income,2009,58.8,75,Yes,Yes,Yes,No,2007-2011
8709,8709,TUN2010,Tunisia,TUN,Middle East & North Africa,Lower middle income,2010,58.8,75,Yes,Yes,Yes,No,2007-2011
8710,8710,TUN2011,Tunisia,TUN,Middle East & North Africa,Lower middle income,2011,58.8,75,Yes,Yes,Yes,No,2007-2011
8711,8711,TUN2012,Tunisia,TUN,Middle East & North Africa,Lower middle income,2012,58.8,75,Yes,Yes,Yes,No,2012-2016
8712,8712,TUN2013,Tunisia,TUN,Middle East & North Africa,Lower middle income,2013,58.8,75,Yes,Yes,Yes,No,2012-2016
8713,8713,TUN2014,Tunisia,TUN,Middle East & North Africa,Lower middle income,2014,58.8,75,Yes,Yes,Yes,No,2012-2016
8714,8714,TUN2015,Tunisia,TUN,Middle East & North Africa,Lower middle income,2015,58.8,75,Yes,Yes,Yes,No,2012-2016
8715,8715,TUN2016,Tunisia,TUN,Middle East & North Africa,Lower middle income,2016,58.8,75,Yes,Yes,Yes,No,2012-2016
8716,8716,TUN2017,Tunisia,TUN,Middle East & North Africa,Lower middle income,2017,58.8,75,Yes,Yes,Yes,No,2017-2021
8717,8717,TUN2018,Tunisia,TUN,Middle East & North Africa,Lower middle income,2018,58.8,75,Yes,Yes,Yes,No,2017-2021
8718,8718,TUN2019,Tunisia,TUN,Middle East & North Africa,Lower middle income,2019,67.5,75,Yes,Yes,Yes,No,2017-2021
8719,8719,TUN2020,Tunisia,TUN,Middle East & North Africa,Lower middle income,2020,67.5,75,Yes,Yes,Yes,No,2017-2021
8720,8720,TUN2021,Tunisia,TUN,Middle East & North Africa,Lower middle income,2021,67.5,75,Yes,Yes,Yes,No,2017-2021
8722,8722,TUR1972,Turkey,TUR,Europe & Central Asia,Upper middle income,1972,45.6,75,Yes,Yes,Yes,No,1972-1976
8723,8723,TUR1973,Turkey,TUR,Europe & Central Asia,Upper middle income,1973,45.6,75,Yes,Yes,Yes,No,1972-1976
8724,8724,TUR1974,Turkey,TUR,Europe & Central Asia,Upper middle income,1974,45.6,75,Yes,Yes,Yes,No,1972-1976
8725,8725,TUR1975,Turkey,TUR,Europe & Central Asia,Upper middle income,1975,45.6,75,Yes,Yes,Yes,No,1972-1976
8726,8726,TUR1976,Turkey,TUR,Europe & Central Asia,Upper middle income,1976,45.6,75,Yes,Yes,Yes,No,1972-1976
8727,8727,TUR1977,Turkey,TUR,Europe & Central Asia,Upper middle income,1977,45.6,75,Yes,Yes,Yes,No,1977-1981
8728,8728,TUR1978,Turkey,TUR,Europe & Central Asia,Upper middle income,1978,45.6,75,Yes,Yes,Yes,No,1977-1981
8729,8729,TUR1979,Turkey,TUR,Europe & Central Asia,Upper middle income,1979,45.6,75,Yes,Yes,Yes,No,1977-1981
8730,8730,TUR1980,Turkey,TUR,Europe & Central Asia,Upper middle income,1980,45.6,75,Yes,Yes,Yes,No,1977-1981
8731,8731,TUR1981,Turkey,TUR,Europe & Central Asia,Upper middle income,1981,45.6,75,Yes,Yes,Yes,No,1977-1981
8732,8732,TUR1982,Turkey,TUR,Europe & Central Asia,Upper middle income,1982,45.6,75,Yes,Yes,Yes,No,1982-1986
8733,8733,TUR1983,Turkey,TUR,Europe & Central Asia,Upper middle income,1983,45.6,75,Yes,Yes,Yes,No,1982-1986
8734,8734,TUR1984,Turkey,TUR,Europe & Central Asia,Upper middle income,1984,45.6,75,Yes,Yes,Yes,No,1982-1986
8735,8735,TUR1985,Turkey,TUR,Europe & Central Asia,Upper middle income,1985,45.6,75,Yes,Yes,Yes,No,1982-1986
8736,8736,TUR1986,Turkey,TUR,Europe & Central Asia,Upper middle income,1986,45.6,75,Yes,Yes,Yes,No,1982-1986
8737,8737,TUR1987,Turkey,TUR,Europe & Central Asia,Upper middle income,1987,45.6,75,Yes,Yes,Yes,No,1987-1991
8738,8738,TUR1988,Turkey,TUR,Europe & Central Asia,Upper middle income,1988,45.6,75,Yes,Yes,Yes,No,1987-1991
8739,8739,TUR1989,Turkey,TUR,Europe & Central Asia,Upper middle income,1989,45.6,75,Yes,Yes,Yes,No,1987-1991
8740,8740,TUR1990,Turkey,TUR,Europe & Central Asia,Upper middle income,1990,45.6,75,Yes,Yes,Yes,No,1987-1991
8741,8741,TUR1991,Turkey,TUR,Europe & Central Asia,Upper middle income,1991,45.6,75,Yes,Yes,Yes,No,1987-1991
8742,8742,TUR1992,Turkey,TUR,Europe & Central Asia,Upper middle income,1992,48.8,75,Yes,Yes,Yes,No,1992-1996
8743,8743,TUR1993,Turkey,TUR,Europe & Central Asia,Upper middle income,1993,48.8,75,Yes,Yes,Yes,No,1992-1996
8744,8744,TUR1994,Turkey,TUR,Europe & Central Asia,Upper middle income,1994,48.8,75,Yes,Yes,Yes,No,1992-1996
8745,8745,TUR1995,Turkey,TUR,Europe & Central Asia,Upper middle income,1995,48.8,75,Yes,Yes,Yes,No,1992-1996
8746,8746,TUR1996,Turkey,TUR,Europe & Central Asia,Upper middle income,1996,48.8,75,Yes,Yes,Yes,No,1992-1996
8747,8747,TUR1997,Turkey,TUR,Europe & Central Asia,Upper middle income,1997,48.8,75,Yes,Yes,Yes,No,1997-2001
8748,8748,TUR1998,Turkey,TUR,Europe & Central Asia,Upper middle income,1998,48.8,75,Yes,Yes,Yes,No,1997-2001
8749,8749,TUR1999,Turkey,TUR,Europe & Central Asia,Upper middle income,1999,48.8,75,Yes,Yes,Yes,No,1997-2001
8750,8750,TUR2000,Turkey,TUR,Europe & Central Asia,Upper middle income,2000,48.8,75,Yes,Yes,Yes,No,1997-2001
8751,8751,TUR2001,Turkey,TUR,Europe & Central Asia,Upper middle income,2001,48.8,75,Yes,Yes,Yes,No,1997-2001
8752,8752,TUR2002,Turkey,TUR,Europe & Central Asia,Upper middle income,2002,48.8,75,Yes,Yes,Yes,No,2002-2006
8753,8753,TUR2003,Turkey,TUR,Europe & Central Asia,Upper middle income,2003,56.9,75,Yes,Yes,Yes,No,2002-2006
8754,8754,TUR2004,Turkey,TUR,Europe & Central Asia,Upper middle income,2004,65.6,75,Yes,Yes,Yes,No,2002-2006
8755,8755,TUR2005,Turkey,TUR,Europe & Central Asia,Upper middle income,2005,68.1,75,Yes,Yes,Yes,No,2002-2006
8756,8756,TUR2006,Turkey,TUR,Europe & Central Asia,Upper middle income,2006,74.4,75,Yes,Yes,Yes,No,2002-2006
8757,8757,TUR2007,Turkey,TUR,Europe & Central Asia,Upper middle income,2007,76.9,75,Yes,Yes,Yes,No,2007-2011
8758,8758,TUR2008,Turkey,TUR,Europe & Central Asia,Upper middle income,2008,76.9,75,Yes,Yes,Yes,No,2007-2011
8759,8759,TUR2009,Turkey,TUR,Europe & Central Asia,Upper middle income,2009,80.0,75,Yes,Yes,Yes,No,2007-2011
8760,8760,TUR2010,Turkey,TUR,Europe & Central Asia,Upper middle income,2010,80.0,75,Yes,Yes,Yes,No,2007-2011
8761,8761,TUR2011,Turkey,TUR,Europe & Central Asia,Upper middle income,2011,80.0,75,Yes,Yes,Yes,No,2007-2011
8762,8762,TUR2012,Turkey,TUR,Europe & Central Asia,Upper middle income,2012,80.0,75,Yes,Yes,Yes,No,2012-2016
8763,8763,TUR2013,Turkey,TUR,Europe & Central Asia,Upper middle income,2013,80.0,75,Yes,Yes,Yes,No,2012-2016
8764,8764,TUR2014,Turkey,TUR,Europe & Central Asia,Upper middle income,2014,80.0,75,Yes,Yes,Yes,No,2012-2016
8765,8765,TUR2015,Turkey,TUR,Europe & Central Asia,Upper middle income,2015,80.0,75,Yes,Yes,Yes,No,2012-2016
8766,8766,TUR2016,Turkey,TUR,Europe & Central Asia,Upper middle income,2016,82.5,75,Yes,Yes,Yes,No,2012-2016
8767,8767,TUR2017,Turkey,TUR,Europe & Central Asia,Upper middle income,2017,82.5,75,Yes,Yes,Yes,No,2017-2021
8768,8768,TUR2018,Turkey,TUR,Europe & Central Asia,Upper middle income,2018,82.5,75,Yes,Yes,Yes,No,2017-2021
8769,8769,TUR2019,Turkey,TUR,Europe & Central Asia,Upper middle income,2019,82.5,75,Yes,Yes,Yes,No,2017-2021
8770,8770,TUR2020,Turkey,TUR,Europe & Central Asia,Upper middle income,2020,82.5,75,Yes,Yes,Yes,No,2017-2021
8771,8771,TUR2021,Turkey,TUR,Europe & Central Asia,Upper middle income,2021,82.5,75,Yes,Yes,Yes,No,2017-2021
8773,8773,TWN1972,"Taiwan, China",TWN,East Asia & Pacific,High income,1972,46.3,75,Yes,Yes,Yes,No,1972-1976
8774,8774,TWN1973,"Taiwan, China",TWN,East Asia & Pacific,High income,1973,46.3,75,Yes,Yes,Yes,No,1972-1976
8775,8775,TWN1974,"Taiwan, China",TWN,East Asia & Pacific,High income,1974,46.3,75,Yes,Yes,Yes,No,1972-1976
8776,8776,TWN1975,"Taiwan, China",TWN,East Asia & Pacific,High income,1975,46.3,75,Yes,Yes,Yes,No,1972-1976
8777,8777,TWN1976,"Taiwan, China",TWN,East Asia & Pacific,High income,1976,46.3,75,Yes,Yes,Yes,No,1972-1976
8778,8778,TWN1977,"Taiwan, China",TWN,East Asia & Pacific,High income,1977,46.3,75,Yes,Yes,Yes,No,1977-1981
8779,8779,TWN1978,"Taiwan, China",TWN,East Asia & Pacific,High income,1978,46.3,75,Yes,Yes,Yes,No,1977-1981
8780,8780,TWN1979,"Taiwan, China",TWN,East Asia & Pacific,High income,1979,46.3,75,Yes,Yes,Yes,No,1977-1981
8781,8781,TWN1980,"Taiwan, China",TWN,East Asia & Pacific,High income,1980,46.3,75,Yes,Yes,Yes,No,1977-1981
8782,8782,TWN1981,"Taiwan, China",TWN,East Asia & Pacific,High income,1981,46.3,75,Yes,Yes,Yes,No,1977-1981
8783,8783,TWN1982,"Taiwan, China",TWN,East Asia & Pacific,High income,1982,46.3,75,Yes,Yes,Yes,No,1982-1986
8784,8784,TWN1983,"Taiwan, China",TWN,East Asia & Pacific,High income,1983,46.3,75,Yes,Yes,Yes,No,1982-1986
8785,8785,TWN1984,"Taiwan, China",TWN,East Asia & Pacific,High income,1984,46.3,75,Yes,Yes,Yes,No,1982-1986
8786,8786,TWN1985,"Taiwan, China",TWN,East Asia & Pacific,High income,1985,46.3,75,Yes,Yes,Yes,No,1982-1986
8787,8787,TWN1986,"Taiwan, China",TWN,East Asia & Pacific,High income,1986,49.4,75,Yes,Yes,Yes,No,1982-1986
8788,8788,TWN1987,"Taiwan, China",TWN,East Asia & Pacific,High income,1987,51.9,75,Yes,Yes,Yes,No,1987-1991
8789,8789,TWN1988,"Taiwan, China",TWN,East Asia & Pacific,High income,1988,51.9,75,Yes,Yes,Yes,No,1987-1991
8790,8790,TWN1989,"Taiwan, China",TWN,East Asia & Pacific,High income,1989,51.9,75,Yes,Yes,Yes,No,1987-1991
8791,8791,TWN1990,"Taiwan, China",TWN,East Asia & Pacific,High income,1990,51.9,75,Yes,Yes,Yes,No,1987-1991
8792,8792,TWN1991,"Taiwan, China",TWN,East Asia & Pacific,High income,1991,51.9,75,Yes,Yes,Yes,No,1987-1991
8793,8793,TWN1992,"Taiwan, China",TWN,East Asia & Pacific,High income,1992,51.9,75,Yes,Yes,Yes,No,1992-1996
8794,8794,TWN1993,"Taiwan, China",TWN,East Asia & Pacific,High income,1993,51.9,75,Yes,Yes,Yes,No,1992-1996
8795,8795,TWN1994,"Taiwan, China",TWN,East Asia & Pacific,High income,1994,51.9,75,Yes,Yes,Yes,No,1992-1996
8796,8796,TWN1995,"Taiwan, China",TWN,East Asia & Pacific,High income,1995,51.9,75,Yes,Yes,Yes,No,1992-1996
8797,8797,TWN1996,"Taiwan, China",TWN,East Asia & Pacific,High income,1996,51.9,75,Yes,Yes,Yes,No,1992-1996
8798,8798,TWN1997,"Taiwan, China",TWN,East Asia & Pacific,High income,1997,55.0,75,Yes,Yes,Yes,No,1997-2001
8799,8799,TWN1998,"Taiwan, China",TWN,East Asia & Pacific,High income,1998,55.0,75,Yes,Yes,Yes,No,1997-2001
8800,8800,TWN1999,"Taiwan, China",TWN,East Asia & Pacific,High income,1999,55.0,75,Yes,Yes,Yes,No,1997-2001
8801,8801,TWN2000,"Taiwan, China",TWN,East Asia & Pacific,High income,2000,60.6,75,Yes,Yes,Yes,No,1997-2001
8802,8802,TWN2001,"Taiwan, China",TWN,East Asia & Pacific,High income,2001,60.6,75,Yes,Yes,Yes,No,1997-2001
8803,8803,TWN2002,"Taiwan, China",TWN,East Asia & Pacific,High income,2002,60.6,75,Yes,Yes,Yes,No,2002-2006
8804,8804,TWN2003,"Taiwan, China",TWN,East Asia & Pacific,High income,2003,75.0,75,Yes,Yes,Yes,No,2002-2006
8805,8805,TWN2004,"Taiwan, China",TWN,East Asia & Pacific,High income,2004,80.0,75,Yes,Yes,Yes,No,2002-2006
8806,8806,TWN2005,"Taiwan, China",TWN,East Asia & Pacific,High income,2005,80.0,75,Yes,Yes,Yes,No,2002-2006
8807,8807,TWN2006,"Taiwan, China",TWN,East Asia & Pacific,High income,2006,80.0,75,Yes,Yes,Yes,No,2002-2006
8808,8808,TWN2007,"Taiwan, China",TWN,East Asia & Pacific,High income,2007,80.0,75,Yes,Yes,Yes,No,2007-2011
8809,8809,TWN2008,"Taiwan, China",TWN,East Asia & Pacific,High income,2008,80.0,75,Yes,Yes,Yes,No,2007-2011
8810,8810,TWN2009,"Taiwan, China",TWN,East Asia & Pacific,High income,2009,80.0,75,Yes,Yes,Yes,No,2007-2011
8811,8811,TWN2010,"Taiwan, China",TWN,East Asia & Pacific,High income,2010,85.0,75,Yes,Yes,Yes,No,2007-2011
8812,8812,TWN2011,"Taiwan, China",TWN,East Asia & Pacific,High income,2011,85.0,75,Yes,Yes,Yes,No,2007-2011
8813,8813,TWN2012,"Taiwan, China",TWN,East Asia & Pacific,High income,2012,85.0,75,Yes,Yes,Yes,No,2012-2016
8814,8814,TWN2013,"Taiwan, China",TWN,East Asia & Pacific,High income,2013,85.0,75,Yes,Yes,Yes,No,2012-2016
8815,8815,TWN2014,"Taiwan, China",TWN,East Asia & Pacific,High income,2014,85.0,75,Yes,Yes,Yes,No,2012-2016
8816,8816,TWN2015,"Taiwan, China",TWN,East Asia & Pacific,High income,2015,91.3,75,Yes,Yes,Yes,No,2012-2016
8817,8817,TWN2016,"Taiwan, China",TWN,East Asia & Pacific,High income,2016,91.3,75,Yes,Yes,Yes,No,2012-2016
8818,8818,TWN2017,"Taiwan, China",TWN,East Asia & Pacific,High income,2017,91.3,75,Yes,Yes,Yes,No,2017-2021
8819,8819,TWN2018,"Taiwan, China",TWN,East Asia & Pacific,High income,2018,91.3,75,Yes,Yes,Yes,No,2017-2021
8820,8820,TWN2019,"Taiwan, China",TWN,East Asia & Pacific,High income,2019,91.3,75,Yes,Yes,Yes,No,2017-2021
8821,8821,TWN2020,"Taiwan, China",TWN,East Asia & Pacific,High income,2020,91.3,75,Yes,Yes,Yes,No,2017-2021
8822,8822,TWN2021,"Taiwan, China",TWN,East Asia & Pacific,High income,2021,91.3,75,Yes,Yes,Yes,No,2017-2021
8824,8824,TZA1972,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1972,61.3,75,Yes,Yes,Yes,No,1972-1976
8825,8825,TZA1973,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1973,61.3,75,Yes,Yes,Yes,No,1972-1976
8826,8826,TZA1974,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1974,61.3,75,Yes,Yes,Yes,No,1972-1976
8827,8827,TZA1975,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1975,61.3,75,Yes,Yes,Yes,No,1972-1976
8828,8828,TZA1976,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1976,61.3,75,Yes,Yes,Yes,No,1972-1976
8829,8829,TZA1977,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1977,61.3,75,Yes,Yes,Yes,No,1977-1981
8830,8830,TZA1978,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1978,61.3,75,Yes,Yes,Yes,No,1977-1981
8831,8831,TZA1979,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1979,61.3,75,Yes,Yes,Yes,No,1977-1981
8832,8832,TZA1980,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1980,61.3,75,Yes,Yes,Yes,No,1977-1981
8833,8833,TZA1981,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1981,61.3,75,Yes,Yes,Yes,No,1977-1981
8834,8834,TZA1982,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1982,61.3,75,Yes,Yes,Yes,No,1982-1986
8835,8835,TZA1983,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1983,61.3,75,Yes,Yes,Yes,No,1982-1986
8836,8836,TZA1984,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1984,61.3,75,Yes,Yes,Yes,No,1982-1986
8837,8837,TZA1985,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1985,61.3,75,Yes,Yes,Yes,No,1982-1986
8838,8838,TZA1986,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1986,61.3,75,Yes,Yes,Yes,No,1982-1986
8839,8839,TZA1987,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1987,61.3,75,Yes,Yes,Yes,No,1987-1991
8840,8840,TZA1988,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1988,61.3,75,Yes,Yes,Yes,No,1987-1991
8841,8841,TZA1989,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1989,61.3,75,Yes,Yes,Yes,No,1987-1991
8842,8842,TZA1990,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1990,61.3,75,Yes,Yes,Yes,No,1987-1991
8843,8843,TZA1991,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1991,61.3,75,Yes,Yes,Yes,No,1987-1991
8844,8844,TZA1992,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1992,61.3,75,Yes,Yes,Yes,No,1992-1996
8845,8845,TZA1993,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1993,61.3,75,Yes,Yes,Yes,No,1992-1996
8846,8846,TZA1994,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1994,61.3,75,Yes,Yes,Yes,No,1992-1996
8847,8847,TZA1995,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1995,61.3,75,Yes,Yes,Yes,No,1992-1996
8848,8848,TZA1996,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1996,61.3,75,Yes,Yes,Yes,No,1992-1996
8849,8849,TZA1997,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1997,61.3,75,Yes,Yes,Yes,No,1997-2001
8850,8850,TZA1998,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1998,61.3,75,Yes,Yes,Yes,No,1997-2001
8851,8851,TZA1999,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1999,67.5,75,Yes,Yes,Yes,No,1997-2001
8852,8852,TZA2000,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2000,67.5,75,Yes,Yes,Yes,No,1997-2001
8853,8853,TZA2001,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2001,67.5,75,Yes,Yes,Yes,No,1997-2001
8854,8854,TZA2002,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2002,67.5,75,Yes,Yes,Yes,No,2002-2006
8855,8855,TZA2003,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2003,67.5,75,Yes,Yes,Yes,No,2002-2006
8856,8856,TZA2004,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2004,67.5,75,Yes,Yes,Yes,No,2002-2006
8857,8857,TZA2005,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2005,70.0,75,Yes,Yes,Yes,No,2002-2006
8858,8858,TZA2006,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2006,81.3,75,Yes,Yes,Yes,No,2002-2006
8859,8859,TZA2007,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2007,81.3,75,Yes,Yes,Yes,No,2007-2011
8860,8860,TZA2008,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2008,81.3,75,Yes,Yes,Yes,No,2007-2011
8861,8861,TZA2009,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2009,81.3,75,Yes,Yes,Yes,No,2007-2011
8862,8862,TZA2010,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2010,81.3,75,Yes,Yes,Yes,No,2007-2011
8863,8863,TZA2011,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2011,81.3,75,Yes,Yes,Yes,No,2007-2011
8864,8864,TZA2012,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2012,81.3,75,Yes,Yes,Yes,No,2012-2016
8865,8865,TZA2013,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2013,81.3,75,Yes,Yes,Yes,No,2012-2016
8866,8866,TZA2014,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2014,81.3,75,Yes,Yes,Yes,No,2012-2016
8867,8867,TZA2015,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2015,81.3,75,Yes,Yes,Yes,No,2012-2016
8868,8868,TZA2016,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2016,81.3,75,Yes,Yes,Yes,No,2012-2016
8869,8869,TZA2017,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2017,81.3,75,Yes,Yes,Yes,No,2017-2021
8870,8870,TZA2018,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2018,81.3,75,Yes,Yes,Yes,No,2017-2021
8871,8871,TZA2019,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2019,81.3,75,Yes,Yes,Yes,No,2017-2021
8872,8872,TZA2020,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2020,81.3,75,Yes,Yes,Yes,No,2017-2021
8873,8873,TZA2021,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2021,81.3,75,Yes,Yes,Yes,No,2017-2021
8875,8875,UGA1972,Uganda,UGA,Sub-Saharan Africa,Low income,1972,46.9,75,Yes,Yes,Yes,No,1972-1976
8876,8876,UGA1973,Uganda,UGA,Sub-Saharan Africa,Low income,1973,46.9,75,Yes,Yes,Yes,No,1972-1976
8877,8877,UGA1974,Uganda,UGA,Sub-Saharan Africa,Low income,1974,46.9,75,Yes,Yes,Yes,No,1972-1976
8878,8878,UGA1975,Uganda,UGA,Sub-Saharan Africa,Low income,1975,46.9,75,Yes,Yes,Yes,No,1972-1976
8879,8879,UGA1976,Uganda,UGA,Sub-Saharan Africa,Low income,1976,46.9,75,Yes,Yes,Yes,No,1972-1976
8880,8880,UGA1977,Uganda,UGA,Sub-Saharan Africa,Low income,1977,46.9,75,Yes,Yes,Yes,No,1977-1981
8881,8881,UGA1978,Uganda,UGA,Sub-Saharan Africa,Low income,1978,46.9,75,Yes,Yes,Yes,No,1977-1981
8882,8882,UGA1979,Uganda,UGA,Sub-Saharan Africa,Low income,1979,46.9,75,Yes,Yes,Yes,No,1977-1981
8883,8883,UGA1980,Uganda,UGA,Sub-Saharan Africa,Low income,1980,46.9,75,Yes,Yes,Yes,No,1977-1981
8884,8884,UGA1981,Uganda,UGA,Sub-Saharan Africa,Low income,1981,46.9,75,Yes,Yes,Yes,No,1977-1981
8885,8885,UGA1982,Uganda,UGA,Sub-Saharan Africa,Low income,1982,46.9,75,Yes,Yes,Yes,No,1982-1986
8886,8886,UGA1983,Uganda,UGA,Sub-Saharan Africa,Low income,1983,46.9,75,Yes,Yes,Yes,No,1982-1986
8887,8887,UGA1984,Uganda,UGA,Sub-Saharan Africa,Low income,1984,46.9,75,Yes,Yes,Yes,No,1982-1986
8888,8888,UGA1985,Uganda,UGA,Sub-Saharan Africa,Low income,1985,46.9,75,Yes,Yes,Yes,No,1982-1986
8889,8889,UGA1986,Uganda,UGA,Sub-Saharan Africa,Low income,1986,46.9,75,Yes,Yes,Yes,No,1982-1986
8890,8890,UGA1987,Uganda,UGA,Sub-Saharan Africa,Low income,1987,46.9,75,Yes,Yes,Yes,No,1987-1991
8891,8891,UGA1988,Uganda,UGA,Sub-Saharan Africa,Low income,1988,46.9,75,Yes,Yes,Yes,No,1987-1991
8892,8892,UGA1989,Uganda,UGA,Sub-Saharan Africa,Low income,1989,46.9,75,Yes,Yes,Yes,No,1987-1991
8893,8893,UGA1990,Uganda,UGA,Sub-Saharan Africa,Low income,1990,46.9,75,Yes,Yes,Yes,No,1987-1991
8894,8894,UGA1991,Uganda,UGA,Sub-Saharan Africa,Low income,1991,46.9,75,Yes,Yes,Yes,No,1987-1991
8895,8895,UGA1992,Uganda,UGA,Sub-Saharan Africa,Low income,1992,46.9,75,Yes,Yes,Yes,No,1992-1996
