,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited
7533,SGP2007,Singapore,SGP,East Asia & Pacific,High income,2007,68.8,75,Yes,Yes,Yes,No
7534,SGP2008,Singapore,SGP,East Asia & Pacific,High income,2008,68.8,75,Yes,Yes,Yes,No
7535,SGP2009,Singapore,SGP,East Asia & Pacific,High income,2009,68.8,75,Yes,Yes,Yes,No
7536,SGP2010,Singapore,SGP,East Asia & Pacific,High income,2010,71.3,75,Yes,Yes,Yes,No
7537,SGP2011,Singapore,SGP,East Asia & Pacific,High income,2011,71.3,75,Yes,Yes,Yes,No
7538,SGP2012,Singapore,SGP,East Asia & Pacific,High income,2012,71.3,75,Yes,Yes,Yes,No
7539,SGP2013,Singapore,SGP,East Asia & Pacific,High income,2013,71.3,75,Yes,Yes,Yes,No
7540,SGP2014,Singapore,SGP,East Asia & Pacific,High income,2014,71.3,75,Yes,Yes,Yes,No
7541,SGP2015,Singapore,SGP,East Asia & Pacific,High income,2015,76.3,75,Yes,Yes,Yes,No
7542,SGP2016,Singapore,SGP,East Asia & Pacific,High income,2016,82.5,75,Yes,Yes,Yes,No
7543,SGP2017,Singapore,SGP,East Asia & Pacific,High income,2017,82.5,75,Yes,Yes,Yes,No
7544,SGP2018,Singapore,SGP,East Asia & Pacific,High income,2018,82.5,75,Yes,Yes,Yes,No
7545,SGP2019,Singapore,SGP,East Asia & Pacific,High income,2019,82.5,75,Yes,Yes,Yes,No
7546,SGP2020,Singapore,SGP,East Asia & Pacific,High income,2020,82.5,75,Yes,Yes,Yes,No
7547,SGP2021,Singapore,SGP,East Asia & Pacific,High income,2021,82.5,75,Yes,Yes,Yes,No
7548,SLB1971,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1971,48.1,75,Yes,Yes,Yes,No
7549,SLB1972,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1972,48.1,75,Yes,Yes,Yes,No
7550,SLB1973,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1973,48.1,75,Yes,Yes,Yes,No
7551,SLB1974,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1974,54.4,75,Yes,Yes,Yes,No
7552,SLB1975,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1975,54.4,75,Yes,Yes,Yes,No
7553,SLB1976,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1976,54.4,75,Yes,Yes,Yes,No
7554,SLB1977,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1977,54.4,75,Yes,Yes,Yes,No
7555,SLB1978,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1978,54.4,75,Yes,Yes,Yes,No
7556,SLB1979,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1979,54.4,75,Yes,Yes,Yes,No
7557,SLB1980,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1980,54.4,75,Yes,Yes,Yes,No
7558,SLB1981,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1981,54.4,75,Yes,Yes,Yes,No
7559,SLB1982,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1982,54.4,75,Yes,Yes,Yes,No
7560,SLB1983,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1983,54.4,75,Yes,Yes,Yes,No
7561,SLB1984,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1984,54.4,75,Yes,Yes,Yes,No
7562,SLB1985,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1985,54.4,75,Yes,Yes,Yes,No
7563,SLB1986,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1986,54.4,75,Yes,Yes,Yes,No
7564,SLB1987,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1987,54.4,75,Yes,Yes,Yes,No
7565,SLB1988,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1988,54.4,75,Yes,Yes,Yes,No
7566,SLB1989,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1989,54.4,75,Yes,Yes,Yes,No
7567,SLB1990,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1990,54.4,75,Yes,Yes,Yes,No
7568,SLB1991,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1991,54.4,75,Yes,Yes,Yes,No
7569,SLB1992,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1992,54.4,75,Yes,Yes,Yes,No
7570,SLB1993,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1993,54.4,75,Yes,Yes,Yes,No
7571,SLB1994,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1994,54.4,75,Yes,Yes,Yes,No
7572,SLB1995,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1995,54.4,75,Yes,Yes,Yes,No
7573,SLB1996,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1996,54.4,75,Yes,Yes,Yes,No
7574,SLB1997,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1997,54.4,75,Yes,Yes,Yes,No
7575,SLB1998,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1998,54.4,75,Yes,Yes,Yes,No
7576,SLB1999,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,1999,54.4,75,Yes,Yes,Yes,No
7577,SLB2000,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2000,54.4,75,Yes,Yes,Yes,No
7578,SLB2001,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2001,54.4,75,Yes,Yes,Yes,No
7579,SLB2002,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2002,54.4,75,Yes,Yes,Yes,No
7580,SLB2003,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2003,54.4,75,Yes,Yes,Yes,No
7581,SLB2004,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2004,54.4,75,Yes,Yes,Yes,No
7582,SLB2005,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2005,54.4,75,Yes,Yes,Yes,No
7583,SLB2006,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2006,54.4,75,Yes,Yes,Yes,No
7584,SLB2007,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2007,54.4,75,Yes,Yes,Yes,No
7585,SLB2008,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2008,54.4,75,Yes,Yes,Yes,No
7586,SLB2009,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2009,54.4,75,Yes,Yes,Yes,No
7587,SLB2010,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2010,54.4,75,Yes,Yes,Yes,No
7588,SLB2011,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2011,54.4,75,Yes,Yes,Yes,No
7589,SLB2012,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2012,54.4,75,Yes,Yes,Yes,No
7590,SLB2013,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2013,54.4,75,Yes,Yes,Yes,No
7591,SLB2014,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2014,54.4,75,Yes,Yes,Yes,No
7592,SLB2015,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2015,54.4,75,Yes,Yes,Yes,No
7593,SLB2016,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2016,56.9,75,Yes,Yes,Yes,No
7594,SLB2017,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2017,56.9,75,Yes,Yes,Yes,No
7595,SLB2018,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2018,56.9,75,Yes,Yes,Yes,No
7596,SLB2019,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2019,56.9,75,Yes,Yes,Yes,No
7597,SLB2020,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2020,56.9,75,Yes,Yes,Yes,No
7598,SLB2021,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2021,56.9,75,Yes,Yes,Yes,No
7599,SLE1971,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1971,31.9,0,No,No,No,No
7600,SLE1972,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1972,31.9,0,No,No,No,No
7601,SLE1973,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1973,31.9,0,No,No,No,No
7602,SLE1974,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1974,31.9,0,No,No,No,No
7603,SLE1975,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1975,31.9,0,No,No,No,No
7604,SLE1976,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1976,31.9,0,No,No,No,No
7605,SLE1977,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1977,31.9,0,No,No,No,No
7606,SLE1978,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1978,31.9,0,No,No,No,No
7607,SLE1979,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1979,31.9,0,No,No,No,No
7608,SLE1980,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1980,31.9,0,No,No,No,No
7609,SLE1981,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1981,31.9,0,No,No,No,No
7610,SLE1982,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1982,31.9,0,No,No,No,No
7611,SLE1983,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1983,31.9,0,No,No,No,No
7612,SLE1984,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1984,31.9,0,No,No,No,No
7613,SLE1985,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1985,31.9,0,No,No,No,No
7614,SLE1986,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1986,31.9,0,No,No,No,No
7615,SLE1987,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1987,31.9,0,No,No,No,No
7616,SLE1988,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1988,31.9,0,No,No,No,No
7617,SLE1989,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1989,31.9,0,No,No,No,No
7618,SLE1990,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1990,31.9,0,No,No,No,No
7619,SLE1991,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1991,31.9,0,No,No,No,No
7620,SLE1992,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1992,31.9,0,No,No,No,No
7621,SLE1993,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1993,31.9,0,No,No,No,No
7622,SLE1994,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1994,31.9,0,No,No,No,No
7623,SLE1995,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1995,31.9,0,No,No,No,No
7624,SLE1996,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1996,31.9,0,No,No,No,No
7625,SLE1997,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1997,31.9,0,No,No,No,No
7626,SLE1998,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1998,31.9,0,No,No,No,No
7627,SLE1999,Sierra Leone,SLE,Sub-Saharan Africa,Low income,1999,31.9,0,No,No,No,No
7628,SLE2000,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2000,31.9,0,No,No,No,No
7629,SLE2001,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2001,31.9,0,No,No,No,No
7630,SLE2002,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2002,31.9,0,No,No,No,No
7631,SLE2003,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2003,38.1,0,No,No,No,No
7632,SLE2004,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2004,38.1,0,No,No,No,No
7633,SLE2005,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2005,38.1,0,No,No,No,No
7634,SLE2006,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2006,38.1,0,No,No,No,No
7635,SLE2007,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2007,38.1,0,No,No,No,No
7636,SLE2008,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2008,38.1,0,No,No,No,No
7637,SLE2009,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2009,45.6,0,No,No,No,No
7638,SLE2010,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2010,63.1,75,Yes,Yes,Yes,No
7639,SLE2011,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2011,63.1,75,Yes,Yes,Yes,No
7640,SLE2012,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2012,63.1,75,Yes,Yes,Yes,No
7641,SLE2013,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2013,63.1,75,Yes,Yes,Yes,No
7642,SLE2014,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2014,63.1,75,Yes,Yes,Yes,No
7643,SLE2015,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2015,63.1,75,Yes,Yes,Yes,No
7644,SLE2016,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2016,63.1,75,Yes,Yes,Yes,No
7645,SLE2017,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2017,63.1,75,Yes,Yes,Yes,No
7646,SLE2018,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2018,63.1,75,Yes,Yes,Yes,No
7647,SLE2019,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2019,63.1,75,Yes,Yes,Yes,No
7648,SLE2020,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2020,63.1,75,Yes,Yes,Yes,No
7649,SLE2021,Sierra Leone,SLE,Sub-Saharan Africa,Low income,2021,69.4,75,Yes,Yes,Yes,No
7650,SLV1971,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1971,52.5,75,Yes,Yes,Yes,No
7651,SLV1972,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1972,52.5,75,Yes,Yes,Yes,No
7652,SLV1973,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1973,52.5,75,Yes,Yes,Yes,No
7653,SLV1974,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1974,52.5,75,Yes,Yes,Yes,No
7654,SLV1975,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1975,52.5,75,Yes,Yes,Yes,No
7655,SLV1976,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1976,52.5,75,Yes,Yes,Yes,No
7656,SLV1977,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1977,52.5,75,Yes,Yes,Yes,No
7657,SLV1978,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1978,52.5,75,Yes,Yes,Yes,No
7658,SLV1979,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1979,52.5,75,Yes,Yes,Yes,No
7659,SLV1980,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1980,52.5,75,Yes,Yes,Yes,No
7660,SLV1981,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1981,52.5,75,Yes,Yes,Yes,No
7661,SLV1982,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1982,52.5,75,Yes,Yes,Yes,No
7662,SLV1983,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1983,52.5,75,Yes,Yes,Yes,No
7663,SLV1984,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1984,52.5,75,Yes,Yes,Yes,No
7664,SLV1985,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1985,52.5,75,Yes,Yes,Yes,No
7665,SLV1986,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1986,52.5,75,Yes,Yes,Yes,No
7666,SLV1987,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1987,52.5,75,Yes,Yes,Yes,No
7667,SLV1988,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1988,52.5,75,Yes,Yes,Yes,No
7668,SLV1989,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1989,52.5,75,Yes,Yes,Yes,No
7669,SLV1990,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1990,52.5,75,Yes,Yes,Yes,No
7670,SLV1991,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1991,52.5,75,Yes,Yes,Yes,No
7671,SLV1992,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1992,52.5,75,Yes,Yes,Yes,No
7672,SLV1993,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1993,52.5,75,Yes,Yes,Yes,No
7673,SLV1994,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1994,52.5,75,Yes,Yes,Yes,No
7674,SLV1995,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1995,66.3,75,Yes,Yes,Yes,No
7675,SLV1996,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1996,66.3,75,Yes,Yes,Yes,No
7676,SLV1997,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1997,66.3,75,Yes,Yes,Yes,No
7677,SLV1998,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1998,71.9,75,Yes,Yes,Yes,No
7678,SLV1999,El Salvador,SLV,Latin America & Caribbean,Lower middle income,1999,78.1,75,Yes,Yes,Yes,No
7679,SLV2000,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2000,78.1,75,Yes,Yes,Yes,No
7680,SLV2001,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2001,78.1,75,Yes,Yes,Yes,No
7681,SLV2002,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2002,78.1,75,Yes,Yes,Yes,No
7682,SLV2003,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2003,78.1,75,Yes,Yes,Yes,No
7683,SLV2004,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2004,78.1,75,Yes,Yes,Yes,No
7684,SLV2005,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2005,78.1,75,Yes,Yes,Yes,No
7685,SLV2006,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2006,78.1,75,Yes,Yes,Yes,No
7686,SLV2007,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2007,81.3,100,Yes,Yes,Yes,Yes
7687,SLV2008,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2008,81.3,100,Yes,Yes,Yes,Yes
7688,SLV2009,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2009,83.8,100,Yes,Yes,Yes,Yes
7689,SLV2010,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2010,83.8,100,Yes,Yes,Yes,Yes
7690,SLV2011,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2011,83.8,100,Yes,Yes,Yes,Yes
7691,SLV2012,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2012,83.8,100,Yes,Yes,Yes,Yes
7692,SLV2013,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2013,83.8,100,Yes,Yes,Yes,Yes
7693,SLV2014,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2014,86.3,100,Yes,Yes,Yes,Yes
7694,SLV2015,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2015,86.3,100,Yes,Yes,Yes,Yes
7695,SLV2016,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2016,86.3,100,Yes,Yes,Yes,Yes
7696,SLV2017,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2017,88.8,100,Yes,Yes,Yes,Yes
7697,SLV2018,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2018,88.8,100,Yes,Yes,Yes,Yes
7698,SLV2019,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2019,88.8,100,Yes,Yes,Yes,Yes
7699,SLV2020,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2020,88.8,100,Yes,Yes,Yes,Yes
7700,SLV2021,El Salvador,SLV,Latin America & Caribbean,Lower middle income,2021,88.8,100,Yes,Yes,Yes,Yes
7701,SMR1971,San Marino,SMR,Europe & Central Asia,High income,1971,57.5,75,Yes,Yes,Yes,No
7702,SMR1972,San Marino,SMR,Europe & Central Asia,High income,1972,57.5,75,Yes,Yes,Yes,No
7703,SMR1973,San Marino,SMR,Europe & Central Asia,High income,1973,57.5,75,Yes,Yes,Yes,No
7704,SMR1974,San Marino,SMR,Europe & Central Asia,High income,1974,57.5,75,Yes,Yes,Yes,No
7705,SMR1975,San Marino,SMR,Europe & Central Asia,High income,1975,57.5,75,Yes,Yes,Yes,No
7706,SMR1976,San Marino,SMR,Europe & Central Asia,High income,1976,57.5,75,Yes,Yes,Yes,No
7707,SMR1977,San Marino,SMR,Europe & Central Asia,High income,1977,57.5,75,Yes,Yes,Yes,No
7708,SMR1978,San Marino,SMR,Europe & Central Asia,High income,1978,57.5,75,Yes,Yes,Yes,No
7709,SMR1979,San Marino,SMR,Europe & Central Asia,High income,1979,57.5,75,Yes,Yes,Yes,No
7710,SMR1980,San Marino,SMR,Europe & Central Asia,High income,1980,57.5,75,Yes,Yes,Yes,No
7711,SMR1981,San Marino,SMR,Europe & Central Asia,High income,1981,57.5,75,Yes,Yes,Yes,No
7712,SMR1982,San Marino,SMR,Europe & Central Asia,High income,1982,60.6,75,Yes,Yes,Yes,No
7713,SMR1983,San Marino,SMR,Europe & Central Asia,High income,1983,60.6,75,Yes,Yes,Yes,No
7714,SMR1984,San Marino,SMR,Europe & Central Asia,High income,1984,60.6,75,Yes,Yes,Yes,No
7715,SMR1985,San Marino,SMR,Europe & Central Asia,High income,1985,60.6,75,Yes,Yes,Yes,No
7716,SMR1986,San Marino,SMR,Europe & Central Asia,High income,1986,60.6,75,Yes,Yes,Yes,No
7717,SMR1987,San Marino,SMR,Europe & Central Asia,High income,1987,77.5,75,Yes,Yes,Yes,No
7718,SMR1988,San Marino,SMR,Europe & Central Asia,High income,1988,77.5,75,Yes,Yes,Yes,No
7719,SMR1989,San Marino,SMR,Europe & Central Asia,High income,1989,77.5,75,Yes,Yes,Yes,No
7720,SMR1990,San Marino,SMR,Europe & Central Asia,High income,1990,77.5,75,Yes,Yes,Yes,No
7721,SMR1991,San Marino,SMR,Europe & Central Asia,High income,1991,77.5,75,Yes,Yes,Yes,No
7722,SMR1992,San Marino,SMR,Europe & Central Asia,High income,1992,77.5,75,Yes,Yes,Yes,No
7723,SMR1993,San Marino,SMR,Europe & Central Asia,High income,1993,77.5,75,Yes,Yes,Yes,No
7724,SMR1994,San Marino,SMR,Europe & Central Asia,High income,1994,77.5,75,Yes,Yes,Yes,No
7725,SMR1995,San Marino,SMR,Europe & Central Asia,High income,1995,77.5,75,Yes,Yes,Yes,No
7726,SMR1996,San Marino,SMR,Europe & Central Asia,High income,1996,77.5,75,Yes,Yes,Yes,No
7727,SMR1997,San Marino,SMR,Europe & Central Asia,High income,1997,77.5,75,Yes,Yes,Yes,No
7728,SMR1998,San Marino,SMR,Europe & Central Asia,High income,1998,77.5,75,Yes,Yes,Yes,No
7729,SMR1999,San Marino,SMR,Europe & Central Asia,High income,1999,77.5,75,Yes,Yes,Yes,No
7730,SMR2000,San Marino,SMR,Europe & Central Asia,High income,2000,77.5,75,Yes,Yes,Yes,No
7731,SMR2001,San Marino,SMR,Europe & Central Asia,High income,2001,77.5,75,Yes,Yes,Yes,No
7732,SMR2002,San Marino,SMR,Europe & Central Asia,High income,2002,77.5,75,Yes,Yes,Yes,No
7733,SMR2003,San Marino,SMR,Europe & Central Asia,High income,2003,77.5,75,Yes,Yes,Yes,No
7734,SMR2004,San Marino,SMR,Europe & Central Asia,High income,2004,77.5,75,Yes,Yes,Yes,No
7735,SMR2005,San Marino,SMR,Europe & Central Asia,High income,2005,77.5,75,Yes,Yes,Yes,No
7736,SMR2006,San Marino,SMR,Europe & Central Asia,High income,2006,77.5,75,Yes,Yes,Yes,No
7737,SMR2007,San Marino,SMR,Europe & Central Asia,High income,2007,77.5,75,Yes,Yes,Yes,No
7738,SMR2008,San Marino,SMR,Europe & Central Asia,High income,2008,77.5,75,Yes,Yes,Yes,No
7739,SMR2009,San Marino,SMR,Europe & Central Asia,High income,2009,80.0,75,Yes,Yes,Yes,No
7740,SMR2010,San Marino,SMR,Europe & Central Asia,High income,2010,80.0,75,Yes,Yes,Yes,No
7741,SMR2011,San Marino,SMR,Europe & Central Asia,High income,2011,80.0,75,Yes,Yes,Yes,No
7742,SMR2012,San Marino,SMR,Europe & Central Asia,High income,2012,80.0,75,Yes,Yes,Yes,No
7743,SMR2013,San Marino,SMR,Europe & Central Asia,High income,2013,80.0,75,Yes,Yes,Yes,No
7744,SMR2014,San Marino,SMR,Europe & Central Asia,High income,2014,80.0,75,Yes,Yes,Yes,No
7745,SMR2015,San Marino,SMR,Europe & Central Asia,High income,2015,80.0,75,Yes,Yes,Yes,No
7746,SMR2016,San Marino,SMR,Europe & Central Asia,High income,2016,80.0,75,Yes,Yes,Yes,No
7747,SMR2017,San Marino,SMR,Europe & Central Asia,High income,2017,80.0,75,Yes,Yes,Yes,No
7748,SMR2018,San Marino,SMR,Europe & Central Asia,High income,2018,80.0,75,Yes,Yes,Yes,No
7749,SMR2019,San Marino,SMR,Europe & Central Asia,High income,2019,80.0,75,Yes,Yes,Yes,No
7750,SMR2020,San Marino,SMR,Europe & Central Asia,High income,2020,80.0,75,Yes,Yes,Yes,No
7751,SMR2021,San Marino,SMR,Europe & Central Asia,High income,2021,80.0,75,Yes,Yes,Yes,No
7752,SOM1971,Somalia,SOM,Sub-Saharan Africa,Low income,1971,32.5,75,Yes,Yes,Yes,No
7753,SOM1972,Somalia,SOM,Sub-Saharan Africa,Low income,1972,32.5,75,Yes,Yes,Yes,No
7754,SOM1973,Somalia,SOM,Sub-Saharan Africa,Low income,1973,32.5,75,Yes,Yes,Yes,No
7755,SOM1974,Somalia,SOM,Sub-Saharan Africa,Low income,1974,46.9,75,Yes,Yes,Yes,No
7756,SOM1975,Somalia,SOM,Sub-Saharan Africa,Low income,1975,46.9,75,Yes,Yes,Yes,No
7757,SOM1976,Somalia,SOM,Sub-Saharan Africa,Low income,1976,46.9,75,Yes,Yes,Yes,No
7758,SOM1977,Somalia,SOM,Sub-Saharan Africa,Low income,1977,46.9,75,Yes,Yes,Yes,No
7759,SOM1978,Somalia,SOM,Sub-Saharan Africa,Low income,1978,46.9,75,Yes,Yes,Yes,No
7760,SOM1979,Somalia,SOM,Sub-Saharan Africa,Low income,1979,46.9,75,Yes,Yes,Yes,No
7761,SOM1980,Somalia,SOM,Sub-Saharan Africa,Low income,1980,46.9,75,Yes,Yes,Yes,No
7762,SOM1981,Somalia,SOM,Sub-Saharan Africa,Low income,1981,46.9,75,Yes,Yes,Yes,No
7763,SOM1982,Somalia,SOM,Sub-Saharan Africa,Low income,1982,46.9,75,Yes,Yes,Yes,No
7764,SOM1983,Somalia,SOM,Sub-Saharan Africa,Low income,1983,46.9,75,Yes,Yes,Yes,No
7765,SOM1984,Somalia,SOM,Sub-Saharan Africa,Low income,1984,46.9,75,Yes,Yes,Yes,No
7766,SOM1985,Somalia,SOM,Sub-Saharan Africa,Low income,1985,46.9,75,Yes,Yes,Yes,No
7767,SOM1986,Somalia,SOM,Sub-Saharan Africa,Low income,1986,46.9,75,Yes,Yes,Yes,No
7768,SOM1987,Somalia,SOM,Sub-Saharan Africa,Low income,1987,46.9,75,Yes,Yes,Yes,No
7769,SOM1988,Somalia,SOM,Sub-Saharan Africa,Low income,1988,46.9,75,Yes,Yes,Yes,No
7770,SOM1989,Somalia,SOM,Sub-Saharan Africa,Low income,1989,46.9,75,Yes,Yes,Yes,No
7771,SOM1990,Somalia,SOM,Sub-Saharan Africa,Low income,1990,46.9,75,Yes,Yes,Yes,No
7772,SOM1991,Somalia,SOM,Sub-Saharan Africa,Low income,1991,46.9,75,Yes,Yes,Yes,No
7773,SOM1992,Somalia,SOM,Sub-Saharan Africa,Low income,1992,46.9,75,Yes,Yes,Yes,No
7774,SOM1993,Somalia,SOM,Sub-Saharan Africa,Low income,1993,46.9,75,Yes,Yes,Yes,No
