,ID,economy,latitude_x,longitude_x,country_code_x,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period,sign_contract_count,register_business_count,open_bank_account_count,discrimination_credit_prohibited_count,total_law_counts,Fam_A2F_Gender_LB,Fam_CM_SignContract_SC,Fam_CM_RegisterBiz_LB,Fam_CM_OpenBankAccount_LB
7349,SEN2021,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2021.0,66.9,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7350,SGP1972,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1972.0,57.5,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7351,SGP1973,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1973.0,57.5,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7352,SGP1974,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1974.0,57.5,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7353,SGP1975,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1975.0,57.5,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7354,SGP1976,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1976.0,57.5,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7355,SGP1977,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1977.0,57.5,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7356,SGP1978,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1978.0,57.5,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7357,SGP1979,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1979.0,57.5,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7358,SGP1980,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1980.0,57.5,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7359,SGP1981,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1981.0,57.5,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7360,SGP1982,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1982.0,57.5,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7361,SGP1983,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1983.0,57.5,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7362,SGP1984,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1984.0,57.5,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7363,SGP1985,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1985.0,57.5,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7364,SGP1986,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1986.0,57.5,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7365,SGP1987,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1987.0,60.0,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7366,SGP1988,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1988.0,62.5,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7367,SGP1989,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1989.0,62.5,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7368,SGP1990,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1990.0,65.6,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7369,SGP1991,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1991.0,65.6,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7370,SGP1992,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1992.0,65.6,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7371,SGP1993,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1993.0,65.6,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7372,SGP1994,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1994.0,65.6,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7373,SGP1995,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1995.0,65.6,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7374,SGP1996,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1996.0,65.6,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7375,SGP1997,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1997.0,68.8,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7376,SGP1998,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1998.0,68.8,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7377,SGP1999,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,1999.0,68.8,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7378,SGP2000,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2000.0,68.8,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7379,SGP2001,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2001.0,68.8,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7380,SGP2002,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2002.0,68.8,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7381,SGP2003,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2003.0,68.8,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7382,SGP2004,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2004.0,68.8,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7383,SGP2005,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2005.0,68.8,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7384,SGP2006,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2006.0,68.8,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7385,SGP2007,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2007.0,68.8,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7386,SGP2008,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2008.0,68.8,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7387,SGP2009,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2009.0,68.8,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7388,SGP2010,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2010.0,71.3,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7389,SGP2011,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2011.0,71.3,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7390,SGP2012,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2012.0,71.3,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7391,SGP2013,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2013.0,71.3,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7392,SGP2014,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2014.0,71.3,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7393,SGP2015,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2015.0,76.3,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7394,SGP2016,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2016.0,82.5,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7395,SGP2017,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2017.0,82.5,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7396,SGP2018,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2018.0,82.5,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7397,SGP2019,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2019.0,82.5,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7398,SGP2020,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2020.0,82.5,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7399,SGP2021,Singapore,1.352083,103.819836,SGP,East Asia & Pacific,High income,2021.0,82.5,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Women's Charter, Sec. 51(b)","Companies Act, Sec. 17(1)","Women's Charter, Sec. 51(b)"
7400,SLB1972,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1972.0,48.1,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7401,SLB1973,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1973.0,48.1,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7402,SLB1974,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1974.0,54.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7403,SLB1975,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1975.0,54.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7404,SLB1976,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1976.0,54.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7405,SLB1977,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1977.0,54.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7406,SLB1978,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1978.0,54.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7407,SLB1979,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1979.0,54.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7408,SLB1980,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1980.0,54.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7409,SLB1981,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1981.0,54.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7410,SLB1982,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1982.0,54.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7411,SLB1983,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1983.0,54.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7412,SLB1984,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1984.0,54.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7413,SLB1985,Solomon Islands,-9.645710000000001,160.156194,SLB,East Asia & Pacific,Lower middle income,1985.0,54.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
